Year,Topic,Winner,SubTopic,Value
77,"Song Performances","Accidentally in Love","Counting Crows"
77,"Song Performances","Al Otro Lado del Rio","Antonio Banderas, Carlos Santana"
77,"Song Performances","Believe","Josh Groban, Beyoncé Knowles"
77,"Song Performances","Learn to Be Lonely","Beyoncé Knowles"
77,"Song Performances","Look to Your Path (Vois Sur Ton Chemin)","American Boychoir, Beyoncé Knowles"
77,"Other Performances","In Memoriam Tribute","Yo-Yo Ma"
77,"Ceremony Production Staff","Announcer","Randy Thomas"
77,"Ceremony Production Staff","Conductor / Musical Arranger","Bill Conti"
77,"Ceremony Production Staff","Director","Louis J. Horvitz"
77,"Ceremony Production Staff","Producer","Gilbert ‘Gil’ Cates"
77,"Ceremony Production Staff","Writer","Rita Cash, Hal Kanter, Buz Kohan"
77,"Ceremony Production Staff","Writer (Special Material)","Chris Rock, Lance Crouther, Nick DiPaolo, Richard Jeni, Carol Leifer, Ali LeRoi, Jon Macks, Chuck Martin, Bill Scheft, Frank Sebastiano, Chuck Sklar, Jeff Stilson, Richard Vos, Mario Joyner"
77,"Ceremony Production Staff","Production Design","Roy Christopher"
77,"Emmys","Nominations","7"
77,"Emmys","Wins","0"
77,"Emmys","Variety Music or Comedy Special","Nominee"
77,"Emmys","Directing for a Variety Special","Nominee"
77,"Emmys","Film Editing for a Limited Series or Special","Nominee"
77,"Emmys","Lighting Design Lighting Direction for a Variety Series","Nominee"
77,"Emmys","Art Direction for Variety or Nonfiction Programming","Nominee"
77,"Emmys","Sound Mixing for a Variety Series or Special","Nominee"
77,"Emmys","Technical Direction Camerawork Video Control for a Miniseries Movie or a Special","Nominee"
77,"Pre-Show Details","Pre-Show Date/Time","Sunday, February 27, 2005, 5:00pm"
77,"Pre-Show Details","Pre-Show Presenter","Billy Bush, Jann Carl, Chris Connelly, Shaun Robinson"
76,"Nominations Announcement","Nominations Announcement Date","Tuesday, January 27, 2004"
76,"Nominations Announcement","Nominations Presenters","Sigourney Weaver, Frank Pierson"
76,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actor"
76,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actress"
76,"Nominations Announcement","Nominations Morning Category Presentation","Actor"
76,"Nominations Announcement","Nominations Morning Category Presentation","Actress"
76,"Nominations Announcement","Nominations Morning Category Presentation","Director"
76,"Nominations Announcement","Nominations Morning Category Presentation","Original Screenplay"
76,"Nominations Announcement","Nominations Morning Category Presentation","Adapted Screenplay"
76,"Nominations Announcement","Nominations Morning Category Presentation","Foreign Language Film"
76,"Nominations Announcement","Nominations Morning Category Presentation","Animated Feature"
76,"Nominations Announcement","Nominations Morning Category Presentation","Picture"
76,"Ceremony Details","Awards Ceremony Date/Time","Sunday, February 29, 2004, 5:30pm"
76,"Ceremony Details","Location","Kodak Theatre at Hollywood &amp; Highland"
76,"Ceremony Details","Televised On","ABC"
76,"Ceremony Details","Host","Billy Crystal"
76,"Ceremony Details","Length","3 hours, 44 minutes"
76,"Ceremony Details","Nielsen Ratings","26.68 rating"
76,"Ceremony Details","Viewers","43.56 million"
76,"Presenters","Opening Montage","Sean Connery"
76,"Presenters","Supporting Actor","Catherine Zeta-Jones"
76,"Presenters","Best Picture Introduction: The Lord of the Rings: The Return of the King","Ian McKellen"
76,"Presenters","Production Design","Angelina Jolie"
76,"Presenters","Animated Feature","Robin Williams"
76,"Presenters","Costume Design","Renée Zellweger"
76,"Presenters","Best Picture Introduction: Master and Commander: The Far Side of the World","Nicolas Cage"
76,"Presenters","Supporting Actress","Chris Cooper"
76,"Presenters","Tribute: Bob Hope","Tom Hanks"
76,"Presenters","Animated Short Film","Ben Stiller, Owen Wilson"
76,"Presenters","Live Action Short Film","Ben Stiller, Owen Wilson"
76,"Presenters","Original Song Introduction: “You Will Be My Ain True Love,” “The Scarlet Tide,” and “Into the West”","Liv Tyler"
76,"Presenters","Visual Effects","Jada Pinkett Smith, Will Smith"
76,"Presenters","Scientific &amp; Technical Awards; and Gordon E. Sawyer Award: Peter D. Parks","Jennifer Garner"
76,"Presenters","Honorary Award: Blake Edwards","Jim Carrey"
76,"Presenters","Best Picture Introduction: Lost in Translation","Bill Murray"
76,"Presenters","Makeup &amp; Hairstyling","Scarlett Johansson"
76,"Presenters","Sound Mixing","Sandra Bullock, John Travolta"
76,"Presenters","Sound Editing","Sandra Bullock, John Travolta"
76,"Presenters","Tribute: Katharine Hepburn","Julia Roberts"
76,"Presenters","Best Picture Introduction: Mystic River","Oprah Winfrey"
76,"Presenters","Documentary Short Subject","John Cusack, Diane Lane"
76,"Presenters","Documentary Feature","Alec Baldwin, Naomi Watts"
76,"Presenters","In Memoriam","Frank Pierson"
76,"Presenters","Music: Original Score","Phil Collins, Sting"
76,"Presenters","Film Editing","Pierce Brosnan, Julianne Moore"
76,"Presenters","Original Song Introduction: “A Kiss at the End of the Rainbow” and “Belleville Rendez-vous”","Jamie Lee Curtis"
76,"Presenters","Original Song","Jack Black, Will Ferrell"
76,"Presenters","Foreign Language Film","Charlize Theron"
76,"Presenters","Cinematography","Jude Law, Uma Thurman"
76,"Presenters","Writing: Adapted Screenplay","Francis Ford Coppola, Sofia Coppola"
76,"Presenters","Best Picture Introduction: Seabiscuit","Tobey Maguire"
76,"Presenters","Writing: Original Screenplay","Tim Robbins, Susan Sarandon"
76,"Presenters","Directing","Tom Cruise"
76,"Presenters","Actress","Adrien Brody"
76,"Presenters","Actor","Nicole Kidman"
76,"Presenters","Picture","Steven Spielberg"
76,"Song Performances","Belleville Rendez-Vous","Béatrice Bonifassi, Benoît Charest"
76,"Song Performances","A Kiss at the End of the Rainbow","Eugene Levy, Catherine O’Hara"
76,"Song Performances","Into the West","Annie Lennox"
76,"Song Performances","Scarlet Tide","Elvis Costello, Alison Krauss"
76,"Song Performances","You Will Be My Ain True Love","Alison Krauss, Sting"
76,"Other Performances","Opening Number: Best Picture Spoofs – Ol’ Man River = Mystic River; Maria = Lost in Translation; My Favorite Things = The Lord of the Rings: The Return of the King; Goldfinger = Seabiscuit; Come Fly with Me = Master and Commander: The Far Side of the World","Billy Crystal"
76,"Other Performances","Original Song Presentation: Get Off the Stage (song parody)","Jack Black, Will Ferrell"
76,"Ceremony Production Staff","Announcer","Andy Geller"
76,"Ceremony Production Staff","Conductor / Musical Arranger","Marc Shaiman, Harold Wheeler"
76,"Ceremony Production Staff","Director","Louis J. Horvitz"
76,"Ceremony Production Staff","Producer","Joe Roth"
76,"Ceremony Production Staff","Writer","Jon Macks, Beth Armogida, Dave Boone, Ed Driscoll, Carol Leifer, Billy Martin, Marc Shaiman, David Steinberg, Norman Steinberg, Scott Wittman"
76,"Ceremony Production Staff","Writer (Special Material)","Billy Crystal"
76,"Ceremony Production Staff","Production Design","Roy Christopher"
76,"Emmys","Nominations","9"
76,"Emmys","Wins","1"
76,"Emmys","Variety Music or Comedy Special","Nominee"
76,"Emmys","Performance in a Variety or Music Program","Nominee (Billy Crystal, host)"
76,"Emmys","Music Direction","Nominee"
76,"Emmys","Multi Camera Picture Editing for a Special Miniseries or a Movie","Nominee"
76,"Emmys","Lighting Design Lighting Direction for a Variety Series","Nominee"
76,"Emmys","Art Direction for Variety or Nonfiction Programming","Nominee"
76,"Emmys","Sound Mixing for a Variety Series or Special","Nominee"
76,"Emmys","Technical Direction Camerawork Video Control for a Miniseries Movie or a Special","Nominee"
76,"Pre-Show Details","Pre-Show Date/Time","Sunday, February 29, 2004, 5:00pm"
76,"Pre-Show Details","Pre-Show Presenter","Billy Bush, Chris Connelly, Maria Menounos"
75,"Nominations Announcement","Nominations Announcement Date","Tuesday, February 11, 2003"
75,"Nominations Announcement","Nominations Presenters","Marisa Tomei, Frank Pierson"
75,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actor"
75,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actress"
75,"Nominations Announcement","Nominations Morning Category Presentation","Actor"
75,"Nominations Announcement","Nominations Morning Category Presentation","Actress"
75,"Nominations Announcement","Nominations Morning Category Presentation","Director"
75,"Nominations Announcement","Nominations Morning Category Presentation","Original Screenplay"
75,"Nominations Announcement","Nominations Morning Category Presentation","Adapted Screenplay"
75,"Nominations Announcement","Nominations Morning Category Presentation","Foreign Language Film"
75,"Nominations Announcement","Nominations Morning Category Presentation","Animated Feature"
75,"Nominations Announcement","Nominations Morning Category Presentation","Picture"
75,"Ceremony Details","Awards Ceremony Date/Time","Sunday, March 23, 2003, 5:30pm"
75,"Ceremony Details","Location","Kodak Theatre at Hollywood &amp; Highland"
75,"Ceremony Details","Televised On","ABC"
75,"Ceremony Details","Host","Steve Martin"
75,"Ceremony Details","Length","3 hours, 30 minutes"
75,"Ceremony Details","Nielsen Ratings","20.58 rating"
75,"Ceremony Details","Viewers","33.04 million"
75,"Presenters","Animated Feature","Cameron Diaz"
75,"Presenters","Visual Effects","Keanu Reeves"
75,"Presenters","Supporting Actor","Jennifer Connelly"
75,"Presenters","Production Design","Jennifer Lopez"
75,"Presenters","Original Song Introduction: “I Move On”","John Travolta"
75,"Presenters","Animated Short Film","Jennifer Garner, Mickey Mouse"
75,"Presenters","Live Action Short Film","Jennifer Garner"
75,"Presenters","Costume Design","Mira Sorvino"
75,"Presenters","Makeup &amp; Hairstyling","Nia Vardalos"
75,"Presenters","Supporting Actress","Sean Connery"
75,"Presenters","Best Picture Introduction: The Lord of the Rings: The Two Towers","Brendan Fraser"
75,"Presenters","Scientific &amp; Technical Awards","Kate Hudson"
75,"Presenters","Music: Original Score","Renee Zellweger"
75,"Presenters","Montage: Telecast Musical Numbers","Julie Andrews"
75,"Presenters","Original Song Introduction: “Burn It Blue”","Gael Garcia Bernal"
75,"Presenters","Foreign Language Film","Salma Hayek"
75,"Presenters","Sound Mixing","Julianne Moore"
75,"Presenters","Sound Editing","Julianne Moore"
75,"Presenters","Best Picture Introduction: Gangs of New York","Matthew McConaughey"
75,"Presenters","Documentary Feature","Diane Lane"
75,"Presenters","Documentary Short Subject","Jack Valenti"
75,"Presenters","Cinematography","Julia Roberts"
75,"Presenters","Montage: Acting Oscar winner interviews","Kathy Bates"
75,"Presenters","Original Song Introduction: “The Hands That Built America”","Colin Farrell"
75,"Presenters","Film Editing","Geena Davis"
75,"Presenters","In Memoriam","Susan Sarandon"
75,"Presenters","Best Picture Introduction: The Hours","Hilary Swank"
75,"Presenters","Actor","Halle Berry"
75,"Presenters","Original Song","Barbra Streisand"
75,"Presenters","Honorary Award: Peter O’Toole","Meryl Streep"
75,"Presenters","Best Picture Introduction: The Pianist","Dustin Hoffman"
75,"Presenters","Actress","Denzel Washington"
75,"Presenters","Introduction: Oscar Family Album","Olivia de Havilland"
75,"Presenters","Best Picture Introduction: Chicago","Richard Gere"
75,"Presenters","Writing: Adapted Screenplay","Marcia Gay Harden"
75,"Presenters","Writing: Original Screenplay","Ben Affleck"
75,"Presenters","Directing","Harrison Ford"
75,"Presenters","Picture","Kirk Douglas, Michael Douglas"
75,"Song Performances","Burn It Blue","Lila Downs, Caetano Veloso"
75,"Song Performances","Father and Daughter","Paul Simon"
75,"Song Performances","The Hands That Built America","U2"
75,"Song Performances","I Move On","Queen Latifah, Catherine Zeta-Jones"
75,"Song Performances","Lose Yourself","Not Performed"
75,"Ceremony Production Staff","Announcer","Neil Ross, Randy Thomas"
75,"Ceremony Production Staff","Conductor / Musical Arranger","Bill Conti"
75,"Ceremony Production Staff","Director","Louis J. Horvitz"
75,"Ceremony Production Staff","Producer","Gilbert ‘Gil’ Cates"
75,"Ceremony Production Staff","Writer","Rita Cash, Hal Kanter, Buz Kohan"
75,"Ceremony Production Staff","Writer (Special Material)","Steve Martin, Beth Armogida, Dave Berry, Dave Boone, Andy Breckman, Jon Macks, Rita Rudner, Bruce Vilanch"
75,"Ceremony Production Staff","Production Design","Roy Christopher"
75,"Emmys","Nominations","8"
75,"Emmys","Wins","3"
75,"Emmys","Variety Music or Comedy Special","Nominee"
75,"Emmys","Directing for a Variety Special","Nominee"
75,"Emmys","Multi Camera Picture Editing for a Special Miniseries or a Movie","Nominee"
75,"Emmys","Sound Mixing for a Variety Series or Special","Nominee"
75,"Emmys","Technical Direction Camerawork Video Control for a Miniseries Movie or a Special","Nominee"
75,"Pre-Show Details","Pre-Show Date/Time","Sunday, March 23, 2003, 5:00pm"
75,"Pre-Show Details","Pre-Show Presenter","Jann Carl, Chris Connelly, Jim Moret, Shaun Robinson"
74,"Nominations Announcement","Nominations Announcement Date","Tuesday, February 12, 2002"
74,"Nominations Announcement","Nominations Presenters","Marcia Gay Harden, Frank Pierson"
74,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actor"
74,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actress"
74,"Nominations Announcement","Nominations Morning Category Presentation","Actor"
74,"Nominations Announcement","Nominations Morning Category Presentation","Actress"
74,"Nominations Announcement","Nominations Morning Category Presentation","Director"
74,"Nominations Announcement","Nominations Morning Category Presentation","Original Screenplay"
74,"Nominations Announcement","Nominations Morning Category Presentation","Adapted Screenplay"
74,"Nominations Announcement","Nominations Morning Category Presentation","Foreign Language Film"
74,"Nominations Announcement","Nominations Morning Category Presentation","Animated Feature"
74,"Nominations Announcement","Nominations Morning Category Presentation","Picture"
74,"Ceremony Details","Awards Ceremony Date/Time","Sunday, March 24, 2002, 5:30pm"
74,"Ceremony Details","Location","Kodak Theatre at Hollywood &amp; Highland"
74,"Ceremony Details","Televised On","ABC"
74,"Ceremony Details","Host","Whoopi Goldberg"
74,"Ceremony Details","Length","4 hours, 23 minutes"
74,"Ceremony Details","Nielsen Ratings","25.13 rating"
74,"Ceremony Details","Viewers","40.54 million"
74,"Presenters","Montage: Errol Morris Movie Memories","Tom Cruise"
74,"Presenters","Supporting Actress","Benicio del Toro"
74,"Presenters","President’s Welcoming Remarks","Frank Pierson"
74,"Presenters","Film Editing","Will Smith"
74,"Presenters","Makeup &amp; Hairstyling","Ryan Phillippe, Reese Witherspoon"
74,"Presenters","Best Picture Introduction: In the Bedoorm","Whoopi Goldberg"
74,"Presenters","Costume Design","Ben Stiller, Owen Wilson"
74,"Presenters","Montage: Nora Ephron New York Tribute","Woody Allen"
74,"Presenters","Cinematography","Jodie Foster"
74,"Presenters","Best Picture Introduction: Gosford Park","Whoopi Goldberg"
74,"Presenters","Montage: Penelope Spheeris Documentary Tribute","Helen Hunt"
74,"Presenters","Documentary Short Subject","Samuel L. Jackson"
74,"Presenters","Documentary Feature","Samuel L. Jackson"
74,"Presenters","Production Design","Cameron Diaz"
74,"Presenters","Scientific &amp; Technical Awards; and Gordon E. Sawyer Award: Edmund M. Di Giulio","Charlize Theron"
74,"Presenters","Animated Feature","Nathan Lane"
74,"Presenters","Sound Mixing","Halle Berry"
74,"Presenters","Sound Editing","Halle Berry"
74,"Presenters","Supporting Actor","Marcia Gay Harden"
74,"Presenters","Best Picture Introduction: The Lord of the Rings: The Fellowship of the Ring","Whoopi Goldberg"
74,"Presenters","Introduction: Cirque du Soleil","Ian McKellen, Maggie Smith"
74,"Presenters","Visual Effects","Kirsten Dunst, Tobey Maguire"
74,"Presenters","Jean Hersholt Humanitarian Award: Arthur Hiller","Ali MacGraw, Ryan O’Neal"
74,"Presenters","Tribute: John Williams musical scores","Ben Kingsley"
74,"Presenters","Music: Original Score","Sandra Bullock, Hugh Grant"
74,"Presenters","Honorary Award: Sidney Poitier","Walter Mirisch, Denzel Washington"
74,"Presenters","Animated Short Film","Hugh Jackman, Naomi Watts"
74,"Presenters","Live Action Short Film","Hugh Jackman, Naomi Watts"
74,"Presenters","Original Song Introduction: All nominees","Josh Hartnett"
74,"Presenters","Original Song","Jennifer Lopez"
74,"Presenters","Writing: Adapted Screenplay","Ethan Hawke, Gwyneth Paltrow"
74,"Presenters","Writing: Original Screenplay","Ethan Hawke, Gwyneth Paltrow"
74,"Presenters","Foreign Language Film","Sharon Stone, John Travolta"
74,"Presenters","In Memoriam","Kevin Spacey"
74,"Presenters","Best Picture Introduction: Moulin Rouge!","Whoopi Goldberg"
74,"Presenters","Honorary Award: Robert Redford","Barbra Streisand"
74,"Presenters","Actress","Russell Crowe"
74,"Presenters","Best Picture Introduction: A Beautiful Mind","Whoopi Goldberg"
74,"Presenters","Actor","Julia Roberts"
74,"Presenters","Directing","Mel Gibson"
74,"Presenters","Picture","Tom Hanks"
74,"Song Performances","If I Didn’t Have You","John Goodman, Randy Newman"
74,"Song Performances","May It Be","Enya"
74,"Song Performances","There You’ll Be","Faith Hill"
74,"Song Performances","Until","Sting"
74,"Song Performances","Vanilla Sky","Paul McCartney"
74,"Other Performances","Tribute: Visual Effects","Cirque du Soleil"
74,"Ceremony Production Staff","Announcer","Glenn Close, Donald Sutherland"
74,"Ceremony Production Staff","Conductor / Musical Arranger","John Williams"
74,"Ceremony Production Staff","Director","Louis J. Horvitz"
74,"Ceremony Production Staff","Producer","Laura Ziskin"
74,"Ceremony Production Staff","Writer","Bruce Vilanch, Dave Boone, Whoopi Goldberg, Chris Henchy, Carol Leifer, Jon Macks, Chuck Martin, Rita Rudner, Wanda Sykes, Jonathan Tolins"
74,"Ceremony Production Staff","Writer (Special Material)","Alan Bergman, Marilyn Bergman, James Cameron, Cameron Crowe, Ethan Coen, Buck Henry, David Mamet, Carrie Fisher"
74,"Ceremony Production Staff","Production Design","J. Michael Riva"
74,"Ceremony Production Staff","Costume Design","Ann Roth"
74,"Emmys","Nominations","8"
74,"Emmys","Wins","1"
74,"Emmys","Variety Music or Comedy Special","Nominee"
74,"Emmys","Directing for a Variety Special","Nominee"
74,"Emmys","Music Direction","Nominee"
74,"Emmys","Multi Camera Picture Editing for a Special Miniseries or a Movie","Nominee"
74,"Emmys","Lighting Design Lighting Direction for a Variety Series","Nominee"
74,"Emmys","Art Direction for Variety or Nonfiction Programming","Nominee"
74,"Emmys","Technical Direction Camerawork Video Control for a Miniseries Movie or a Special","Nominee"
74,"Pre-Show Details","Pre-Show Date/Time","Sunday, March 24, 2002, 5:00pm"
74,"Pre-Show Details","Pre-Show Presenter","Chris Connelly, Leeza Gibbons, Ananda Lewis"
73,"Nominations Announcement","Nominations Announcement Date","Tuesday, February 13, 2001"
73,"Nominations Announcement","Nominations Presenters","Kathy Bates, Robert Rehme"
73,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actor"
73,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actress"
73,"Nominations Announcement","Nominations Morning Category Presentation","Actor"
73,"Nominations Announcement","Nominations Morning Category Presentation","Actress"
73,"Nominations Announcement","Nominations Morning Category Presentation","Director"
73,"Nominations Announcement","Nominations Morning Category Presentation","Original Screenplay"
73,"Nominations Announcement","Nominations Morning Category Presentation","Adapted Screenplay"
73,"Nominations Announcement","Nominations Morning Category Presentation","Foreign Language Film"
73,"Nominations Announcement","Nominations Morning Category Presentation","Picture"
73,"Ceremony Details","Awards Ceremony Date/Time","Sunday, March 25, 2001, 5:30pm"
73,"Ceremony Details","Location","Shrine Auditorium, Los Angeles"
73,"Ceremony Details","Televised On","ABC"
73,"Ceremony Details","Host","Steve Martin"
73,"Ceremony Details","Length","3 hours, 23 minutes"
73,"Ceremony Details","Nielsen Ratings","25.86 rating"
73,"Ceremony Details","Viewers","42.93 million"
73,"Presenters","Host Introducton: Steve Martin","Susan J. Helms, Yury Usachov, James S. Voss"
73,"Presenters","Production Design","Catherine Zeta-Jones"
73,"Presenters","Supporting Actress","Nicolas Cage"
73,"Presenters","Film Editing","Russell Crowe"
73,"Presenters","Animated Short Film","Ben Stiller"
73,"Presenters","Live Action Short Film","Ben Stiller"
73,"Presenters","Original Song Introduction: “My Funny Friend and Me”","Halle Berry"
73,"Presenters","Best Picture Introduction: Traffic","Ben Affleck"
73,"Presenters","Costume Design","Penelope Cruz"
73,"Presenters","President’s Welcoming Remarks","Robert Rehme"
73,"Presenters","Supporting Actor","Angelina Jolie"
73,"Presenters","Sound Mixing","Mike Myers"
73,"Presenters","Sound Editing","Mike Myers"
73,"Presenters","Best Picture Introduction: Chocolat","Ashley Judd"
73,"Presenters","Original Song Introduction: “A Love Before Time”","Julia Stiles"
73,"Presenters","Cinematography","Julia Roberts"
73,"Presenters","Best Picture Introduction: Crouching Tiger, Hidden Dragon","Morgan Freeman"
73,"Presenters","Makeup &amp; Hairstyling","Kate Hudson"
73,"Presenters","Honorary Award: Jack Cardiff","Dustin Hoffman"
73,"Presenters","Documentary Short Subject","Samuel L. Jackson"
73,"Presenters","Documentary Feature","Samuel L. Jackson"
73,"Presenters","Original Song Introduction: “A Fool in Love”","Sarah Jessica Parker"
73,"Presenters","Visual Effects","Michelle Yeoh, Chow Yun-Fat"
73,"Presenters","Scientific &amp; Technical Awards; and Gordon E. Sawyer Award: Irwin W. Young","Renee Zellweger"
73,"Presenters","Best Picture Introduction: Gladiator","Sigourney Weaver"
73,"Presenters","Introduction: Original Score excerpts","Goldie Hawn"
73,"Presenters","Music: Original Score","Goldie Hawn"
73,"Presenters","Irving G. Thalberg Award: Dino De Laurentiis","Anthony Hopkins"
73,"Presenters","Original Song Introduction: “I’ve Seen It All”","Winona Ryder"
73,"Presenters","In Memoriam","John Travolta"
73,"Presenters","Foreign Language Film","Juliette Binoche, Jack Valenti"
73,"Presenters","Original Song Introduction: “Things Have Changed”","Jennifer Lopez"
73,"Presenters","Original Song","Jennifer Lopez"
73,"Presenters","Actor","Hilary Swank"
73,"Presenters","Best Picture Introductoin: Erin Brockovich","Annette Bening"
73,"Presenters","Honorary Award: Ernest Lehman","Julie Andrews"
73,"Presenters","Actress","Kevin Spacey"
73,"Presenters","Presenter Introduction: Arthur C. Clarke","Tom Hanks"
73,"Presenters","Writing: Adapted Screenplay","Arthur C. Clarke (in Sri Lanka)"
73,"Presenters","Writing: Original Screenplay","Tom Hanks"
73,"Presenters","Directing","Tom Cruise"
73,"Presenters","Picture","Michael Douglas"
73,"Song Performances","A Fool in Love","Susanna Hoffs, Randy Newman"
73,"Song Performances","I’ve Seen It All","Bjork"
73,"Song Performances","A Love Before Time","Coco Lee"
73,"Song Performances","My Funny Friend and Me","Sting"
73,"Song Performances","Things Have Changed","Bob Dylan (in Sydney)"
73,"Other Performances","Original Score Nominees","Yo-Yo Ma, Itzhak Perlman"
73,"Ceremony Production Staff","Announcer","Gina Tuttle"
73,"Ceremony Production Staff","Conductor / Musical Arranger","Bill Conti"
73,"Ceremony Production Staff","Director","Louis J. Horvitz"
73,"Ceremony Production Staff","Producer","Gilbert ‘Gil’ Cates"
73,"Ceremony Production Staff","Writer","Hal Kanter, Buz Kohan, Rita Cash"
73,"Ceremony Production Staff","Writer (Special Material)","Steve Martin, Andy Breckman, Jon Macks, Rita Rudner, Bruce Vilanch"
73,"Ceremony Production Staff","Production Design","Roy Christopher"
73,"Emmys","Nominations","8"
73,"Emmys","Wins","1"
73,"Emmys","Variety Music or Comedy Special","Nominee"
73,"Emmys","Directing for a Variety Special","Nominee"
73,"Emmys","Performance in a Variety or Music Program","Nominee (Steve Martin, host)"
73,"Emmys","Multi Camera Picture Editing for a Special Miniseries or a Movie","Nominee"
73,"Emmys","Lighting Design Lighting Direction for a Variety Series","Nominee"
73,"Emmys","Art Direction for Variety or Nonfiction Programming","Nominee"
73,"Emmys","Technical Direction Camerawork Video Control for a Miniseries Movie or a Special","Nominee"
73,"Pre-Show Details","Pre-Show Date/Time","Sunday, March 25, 2001, 5:00pm"
73,"Pre-Show Details","Pre-Show Presenter","Chris Connelly, Julie Moran, Jim Moret"
72,"Nominations Announcement","Nominations Announcement Date","Tuesday, February 15, 2000"
72,"Nominations Announcement","Nominations Presenters","Dustin Hoffman, Robert Rehme"
72,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actor"
72,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actress"
72,"Nominations Announcement","Nominations Morning Category Presentation","Actor"
72,"Nominations Announcement","Nominations Morning Category Presentation","Actress"
72,"Nominations Announcement","Nominations Morning Category Presentation","Director"
72,"Nominations Announcement","Nominations Morning Category Presentation","Original Screenplay"
72,"Nominations Announcement","Nominations Morning Category Presentation","Adapted Screenplay"
72,"Nominations Announcement","Nominations Morning Category Presentation","Foreign Language Film"
72,"Nominations Announcement","Nominations Morning Category Presentation","Picture"
72,"Ceremony Details","Awards Ceremony Date/Time","Sunday, March 26, 2000, 5:30pm"
72,"Ceremony Details","Location","Shrine Auditorium, Los Angeles"
72,"Ceremony Details","Televised On","ABC"
72,"Ceremony Details","Host","Billy Crystal"
72,"Ceremony Details","Length","4 hours, 9 minutes"
72,"Ceremony Details","Nielsen Ratings","29.64 rating"
72,"Ceremony Details","Viewers","46.53 million"
72,"Presenters","President’s Welcoming Remarks","Robert Rehme"
72,"Presenters","Costume Design","Drew Barrymore, Cameron Diaz, Lucy Liu"
72,"Presenters","Introduction: Child actors tribute montage","Haley Joel Osment"
72,"Presenters","Sound Mixing","Heather Graham, Mike Myers"
72,"Presenters","Makeup &amp; Hairstyling","Erykah Badu, Tobey Maguire"
72,"Presenters","Best Picture Introduction: The Cider House Rules","Winona Ryder"
72,"Presenters","Supporting Actress","James Coburn"
72,"Presenters","Introduction: 200 Million Year History movie segment","Morgan Freeman"
72,"Presenters","Live Action Short Film","Cate Blanchett, Jude Law"
72,"Presenters","Animated Short Film","Tim Allen (as Buzz Lightyear), Joan Cusack (as Jessie), Tom Hanks (as Woody)"
72,"Presenters","Best Picture Introduction: The Green Mile","Samuel L. Jackson"
72,"Presenters","Original Song Introduction: All nominees","LL Cool J, Vanessa Williams"
72,"Presenters","Original Song","Cher"
72,"Presenters","Documentary Short Subject","Wes Bentley, Thora Birch, Mena Suvari"
72,"Presenters","Documentary Feature","Ethan Hawke, Uma Thurman"
72,"Presenters","Best Picture Introduction: The Sixth Sense","Angela Bassett"
72,"Presenters","Supporting Actor","Judi Dench"
72,"Presenters","Honorary Award: Andrzej Wajda","Jane Fonda"
72,"Presenters","Sound Editing","Chow Yun-Fat"
72,"Presenters","Scientific &amp; Technical Awards; and Gordon E. Sawyer Award: Roderick T. Ryan","Salma Hayek"
72,"Presenters","Visual Effects","Arnold Schwarzeneggar"
72,"Presenters","Best Picture Introduction: American Beauty","Diane Keaton"
72,"Presenters","Foreign Language Film","Antonio Banderas, Penelope Cruz"
72,"Presenters","Music: Original Score","Keanu Reeves, Charlize Theron"
72,"Presenters","In Memoriam","Edward Norton"
72,"Presenters","Production Design","Russell Crowe, Julianne Moore"
72,"Presenters","Film Editing","Tommy Lee Jones, Ashley Judd"
72,"Presenters","Irving G. Thalberg Award: Warren Beatty","Jack Nicholson"
72,"Presenters","Cinematography","Brad Pitt"
72,"Presenters","Writing: Adapted Screenplay","Kevin Spacey"
72,"Presenters","Writing: Original Screenplay","Mel Gibson"
72,"Presenters","Best Picture Introduction: The Insider","Anjelica Huston"
72,"Presenters","Actress","Roberto Benigni"
72,"Presenters","Actor","Gwyneth Paltrow"
72,"Presenters","Directing","Steven Spielberg"
72,"Presenters","Picture","Clint Eastwood"
72,"Song Performances","Blame Canada","Robin Williams"
72,"Song Performances","Music of My Heart","Gloria Estefan, *NSYNC"
72,"Song Performances","Save Me","Aimee Mann"
72,"Song Performances","When She Loved Me","Sarah McLachlan, Randy Newman"
72,"Song Performances","You’ll Be in My Heart","Phil Collins"
72,"Other Performances","Everybody’s Talkin, Over the Rainbow, Secret Love, The Man That Got Away, I’ve Got You Under My Skin, All the Way, Raindrops Keep Fallin’ on My Head, Theme from Shaft, The Way We Were, When You Wish Upon a Star, Alfie","Garth Brooks, Faith Hill, Ray Charles, Queen Latifah, Isaac Hayes, Burt Bacharach, Dionne Warwick"
