Year,AwardTypeId,IsWinner,MovieId,PersonId
1940,24,False,11,648
1940,24,False,11,649
1940,24,False,3,215
1940,24,False,3,26
1941,0,True,0,576
1941,0,False,1,650
1941,0,False,2,651
1941,0,False,3,652
1941,0,False,4,574
1941,25,True,5,341
1941,25,False,6,653
1941,25,False,7,654
1941,25,False,1,655
1941,25,False,8,656
1941,1,True,9,657
1941,1,False,8,220
1941,1,False,4,658
1941,1,False,0,169
1941,1,False,10,659
1941,26,True,2,660
1941,26,False,4,661
1941,26,False,0,662
1941,26,False,11,663
1941,26,False,12,663
1941,26,False,13,664
1941,35,True,14,42
1941,35,True,14,665
1941,35,False,15,43
1941,35,False,15,666
1941,35,False,16,514
1941,35,False,16,667
1941,35,False,17,668
1941,35,False,18,419
1941,35,False,6,669
1941,35,False,19,114
1941,35,False,19,670
1941,35,False,20,223
1941,35,False,20,671
1941,35,False,21,672
1941,35,False,10,673
1941,35,False,4,420
1941,35,False,22,113
1941,35,False,5,593
1941,36,True,23,674
1941,36,False,24,42
1941,36,False,24,675
1941,36,False,25,114
1941,36,False,25,670
1941,36,False,26,43
1941,36,False,26,173
1941,32,True,4,10
1941,32,False,3,518
1941,32,False,27,521
1941,32,False,15,676
1941,32,False,28,677
1941,32,False,6,678
1941,32,False,8,679
1941,32,False,29,281
1941,32,False,30,428
1941,32,False,31,517
1941,33,True,23,680
1941,33,False,24,681
1941,33,False,24,682
1941,33,False,32,683
1941,33,False,32,595
1941,33,False,25,526
1941,33,False,25,595
1941,33,False,26,228
1941,33,False,26,597
1941,33,False,33,684
1941,33,False,33,685
1941,12,True,2,297
1941,12,False,9,599
1941,12,False,8,370
1941,12,False,0,195
1941,12,False,4,686
1941,20,True,26,233
1941,20,False,2,687
1941,20,False,8,688
1941,20,False,29,689
1941,20,False,4,600
1941,31,True,34,465
1941,31,True,34,690
1941,31,True,34,691
1941,31,False,16,536
1941,31,False,18,536
1941,31,False,35,692
1941,31,False,1,693
1941,31,False,36,544
1941,31,False,37,538
1941,31,False,8,239
1941,31,False,29,538
1941,31,False,38,450
1941,31,False,20,462
1941,31,False,26,536
1941,31,False,39,694
1941,31,False,10,608
1941,31,False,4,541
1941,31,False,23,695
1941,31,False,31,539
1941,21,True,40,450
1941,21,False,15,536
1941,21,False,41,545
1941,21,False,42,607
1941,21,False,10,608
1941,21,False,22,535
1941,21,False,43,696
1941,21,False,30,447
1941,21,False,44,613
1941,21,False,44,697
1941,22,True,34,465
1941,22,True,34,691
1941,22,False,25,315
1941,22,False,25,698
1941,22,False,45,555
1941,22,False,45,551
1941,22,False,46,547
1941,22,False,46,547
1941,22,False,43,696
1941,22,False,43,551
1941,22,False,47,699
1941,22,False,47,700
1941,22,False,44,701
1941,22,False,44,701
1941,22,False,30,702
1941,22,False,30,703
1941,22,False,41,704
1941,22,False,41,392
1941,14,True,4,482
1941,14,False,27,83
1941,14,False,6,622
1941,14,False,2,481
1941,14,False,1,705
1941,14,False,9,123
1941,14,False,8,83
1941,14,False,29,706
1941,14,False,10,707
1941,14,False,0,22
1941,16,True,48,22
1941,16,False,49,22
1941,16,False,50,155
1941,16,False,50,154
1941,28,True,51,203
1941,28,True,51,154
1941,28,False,52,83
1941,28,False,53,22
1941,28,False,54,123
1941,29,True,55,83
1941,29,False,56,22
1941,29,False,57,83
1941,15,True,44,84
1941,15,True,44,85
1941,15,True,44,86
1941,15,False,58,324
1941,15,False,58,558
1941,15,False,58,86
1941,15,False,59,394
1941,15,False,59,395
1941,15,False,59,86
1941,15,False,2,325
1941,15,False,2,264
1941,15,False,2,86
1941,15,False,37,708
1941,15,False,37,709
1941,15,False,37,86
1941,15,False,9,127
1941,15,False,9,485
1941,15,False,9,86
1941,15,False,26,205
1941,15,False,26,486
1941,15,False,26,86
1941,15,False,10,623
1941,15,False,10,259
1941,15,False,10,86
1941,15,False,22,207
1941,15,False,22,208
1941,15,False,22,86
1941,15,False,30,261
1941,15,False,30,560
1941,15,False,30,86
1941,15,False,60,256
1941,15,False,60,257
1941,15,False,60,86
1941,34,True,23,710
1941,34,False,32,711
1941,34,False,28,712
1941,34,False,17,713
1941,34,False,17,714
1941,34,False,61,715
1941,34,False,61,634
1941,34,False,6,716
1941,34,False,62,713
1941,34,False,62,717
1941,34,False,29,718
1941,34,False,29,719
1941,34,False,39,720
1941,34,False,4,721
1941,34,False,22,722
1941,34,False,63,723
1941,34,False,64,724
1941,34,False,64,725
1941,34,False,65,726
1941,34,False,65,727
1941,34,False,65,728
1941,37,True,66,729
1941,37,False,67,26
1941,37,False,68,730
1941,37,False,68,490
1941,37,False,68,731
1941,37,False,6,732
1941,37,False,6,733
1941,37,False,1,650
1941,10,True,15,23
1941,10,True,15,734
1941,10,False,69,649
1941,10,False,70,561
1941,10,False,70,735
1941,10,False,20,736
1941,10,False,20,737
1941,10,False,20,437
1941,10,False,5,738
1941,24,True,0,140
1941,24,False,2,739
1941,24,False,9,740
1941,24,False,29,330
1941,24,False,4,741
1941,24,False,4,733
1942,0,True,0,338
1942,0,False,1,742
1942,0,False,2,339
1942,0,False,3,406
1942,0,False,4,743
1942,25,True,5,744
1942,25,False,0,341
1942,25,False,6,745
1942,25,False,3,746
1942,25,False,7,747
1942,1,True,8,658
1942,1,False,9,220
1942,1,False,10,584
1942,1,False,11,582
1942,1,False,12,412
1942,26,True,13,748
1942,26,False,5,749
1942,26,False,9,750
1942,26,False,9,751
1942,26,False,0,752
1942,35,True,5,753
1942,35,True,5,754
1942,35,False,4,755
1942,35,False,4,756
1942,35,False,4,757
1942,35,False,14,758
1942,35,False,14,759
1942,35,False,10,760
1942,35,False,10,761
1942,35,False,15,762
1942,35,False,9,763
1942,35,False,0,764
1942,35,False,16,765
1942,35,False,17,766
1942,35,False,18,767
1942,35,False,19,768
1942,35,False,19,769
1942,36,True,11,768
1942,36,True,11,770
1942,36,False,20,753
1942,36,False,20,771
1942,36,False,21,772
1942,32,True,5,683
1942,32,False,22,427
1942,32,False,4,281
1942,32,False,23,517
1942,32,False,3,525
1942,32,False,10,773
1942,32,False,0,596
1942,32,False,24,116
1942,32,False,17,118
1942,32,False,18,774
1942,33,True,20,47
1942,33,True,20,595
1942,33,False,25,775
1942,33,False,25,9
1942,33,False,25,776
1942,33,False,26,685
1942,33,False,26,777
1942,33,False,11,427
1942,33,False,11,597
1942,33,False,27,594
1942,33,False,21,778
1942,33,False,21,595
1942,12,True,5,297
1942,12,False,4,743
1942,12,False,3,779
1942,12,False,9,370
1942,12,False,0,780
1942,38,True,28,781
1942,38,False,29,782
1942,38,False,30,783
1942,38,False,31,784
1942,38,False,32,784
1942,38,False,33,785
1942,38,False,33,154
1942,38,False,34,786
1942,38,False,35,787
1942,38,False,36,788
1942,38,False,37,785
1942,38,False,37,154
1942,38,False,38,781
1942,20,True,0,789
1942,20,False,4,790
1942,20,False,23,791
1942,20,False,5,792
1942,20,False,9,793
1942,39,True,2,794
1942,39,False,39,544
1942,39,False,12,450
1942,39,False,40,546
1942,39,False,4,794
1942,39,False,23,541
1942,39,False,10,536
1942,39,False,5,450
1942,39,False,41,795
1942,39,False,15,453
1942,39,False,15,796
1942,39,False,9,693
1942,39,False,42,695
1942,39,False,43,545
1942,39,False,43,797
1942,39,False,0,239
1942,39,False,44,692
1942,39,False,17,695
1942,39,False,8,541
1942,39,False,45,546
1942,39,False,46,694
1942,39,False,47,538
1942,40,True,48,798
1942,40,True,48,799
1942,40,False,49,546
1942,40,False,50,800
1942,40,False,51,447
1942,40,False,22,539
1942,40,False,22,801
1942,40,False,52,545
1942,40,False,53,802
1942,40,False,24,803
1942,40,False,54,607
1942,40,False,55,453
1942,22,True,56,318
1942,22,True,56,554
1942,22,False,48,798
1942,22,False,48,691
1942,22,False,57,804
1942,22,False,57,804
1942,22,False,58,618
1942,22,False,58,551
1942,22,False,51,805
1942,22,False,51,806
1942,22,False,24,315
1942,22,False,24,698
1942,22,False,59,807
1942,22,False,59,808
1942,22,False,49,809
1942,22,False,49,809
1942,22,False,55,386
1942,22,False,55,386
1942,41,True,5,481
1942,41,False,11,22
1942,41,False,4,810
1942,41,False,3,197
1942,41,False,10,196
1942,41,False,9,151
1942,41,False,7,83
1942,41,False,60,83
1942,41,False,0,83
1942,41,False,8,123
1942,16,True,61,153
1942,16,True,61,154
1942,16,False,62,199
1942,16,False,62,154
1942,16,False,63,155
1942,16,False,63,154
1942,16,False,64,197
1942,16,False,65,22
1942,16,False,66,155
1942,16,False,66,154
1942,16,False,67,811
1942,16,False,67,154
1942,16,False,68,22
1942,16,False,69,812
1942,16,False,69,154
1942,16,False,70,153
1942,16,False,70,154
1942,28,True,71,22
1942,28,False,72,203
1942,28,False,72,154
1942,28,False,73,196
1942,28,False,74,196
1942,28,False,75,83
1942,28,False,76,83
1942,28,False,77,481
1942,29,True,78,22
1942,29,False,79,813
1942,29,False,79,814
1942,29,False,80,22
1942,29,False,81,83
1942,29,False,82,815
1942,15,True,18,708
1942,15,True,18,709
1942,15,True,18,86
1942,15,False,83,261
1942,15,False,83,560
1942,15,False,83,86
1942,15,False,12,623
1942,15,False,12,259
1942,15,False,12,86
1942,15,False,22,84
1942,15,False,22,85
1942,15,False,22,86
1942,15,False,4,127
1942,15,False,4,485
1942,15,False,4,86
1942,15,False,84,324
1942,15,False,84,816
1942,15,False,84,86
1942,15,False,5,325
1942,15,False,5,264
1942,15,False,5,86
1942,15,False,85,256
1942,15,False,85,257
1942,15,False,85,86
1942,15,False,0,207
1942,15,False,0,208
1942,15,False,0,86
1942,15,False,86,205
1942,15,False,86,636
1942,15,False,86,86
1942,15,False,87,394
1942,15,False,87,817
1942,15,False,87,86
1942,34,True,88,724
1942,34,True,88,818
1942,34,False,25,724
1942,34,False,25,818
1942,34,False,89,712
1942,34,False,90,819
1942,34,False,91,722
1942,34,False,18,820
1942,34,False,87,720
1942,34,False,92,711
1942,37,True,4,821
1942,37,True,4,743
1942,37,False,6,269
1942,37,False,0,822
1942,37,False,0,823
1942,37,False,0,824
1942,37,False,0,730
1942,37,False,93,825
1942,37,False,93,826
1942,37,False,94,827
1942,10,True,3,828
1942,10,False,12,648
1942,10,False,12,829
1942,10,False,95,830
1942,10,False,96,831
1942,10,False,96,832
1942,10,False,97,833
1942,24,True,3,646
1942,24,True,3,129
1942,24,False,10,647
1942,24,False,10,648
1942,24,False,5,834
1942,24,False,9,835
1942,24,False,7,730
1943,0,True,0,500
1943,0,False,1,63
1943,0,False,2,338
1943,0,False,3,836
1943,0,False,4,837
1943,25,True,5,838
1943,25,False,6,839
1943,25,False,0,339
1943,25,False,7,217
1943,25,False,3,840
1943,1,True,3,582
1943,1,False,8,220
1943,1,False,9,220
1943,1,False,10,169
1943,1,False,11,841
1943,1,False,2,751
1943,26,True,3,751
1943,26,False,8,842
1943,26,False,9,842
1943,26,False,12,843
1943,26,False,1,844
1943,26,False,3,416
1943,35,True,13,753
1943,35,True,13,845
1943,35,False,14,846
1943,35,False,14,847
1943,35,False,12,848
1943,35,False,12,849
1943,35,False,2,850
1943,35,False,1,768
1943,35,False,1,769
1943,35,False,1,851
1943,35,False,15,852
1943,35,False,16,853
1943,35,False,17,854
1943,35,False,17,855
1943,35,False,17,856
1943,35,False,18,760
1943,35,False,18,857
1943,35,False,19,858
1943,35,False,19,859
1943,36,True,20,753
1943,36,True,20,845
1943,36,False,21,854
1943,36,False,21,860
1943,36,False,21,861
1943,36,False,22,862
1943,36,False,23,767
1943,36,False,24,760
1943,36,False,24,863
1943,32,True,3,517
1943,32,False,25,518
1943,32,False,12,864
1943,32,False,26,865
1943,32,False,4,116
1943,32,False,2,866
1943,32,False,18,867
1943,32,False,19,868
1943,32,False,27,526
1943,32,False,13,683
1943,33,True,28,526
1943,33,False,21,869
1943,33,False,21,685
1943,33,False,21,597
1943,33,False,22,596
1943,33,False,23,597
1943,33,False,24,228
1943,33,False,24,685
1943,33,False,29,116
1943,33,False,29,685
1943,12,True,3,370
1943,12,False,25,599
1943,12,False,1,870
1943,12,False,6,871
1943,12,False,0,298
1943,42,True,30,872
1943,42,True,31,873
1943,42,True,32,874
1943,42,True,33,875
1943,42,False,34,786
1943,42,False,35,876
1943,42,False,36,877
1943,42,False,36,154
1943,42,False,37,153
1943,42,False,37,154
1943,42,False,38,878
1943,42,False,39,781
1943,42,False,40,879
1943,42,False,41,781
1943,42,False,42,880
1943,42,False,43,784
1943,42,False,44,881
1943,42,False,45,882
1943,42,False,45,254
1943,42,False,46,880
1943,42,False,47,880
1943,42,False,48,153
1943,42,False,48,154
1943,42,False,49,883
1943,42,False,49,154
1943,42,False,50,884
1943,42,False,51,784
1943,42,False,52,885
1943,42,False,52,154
1943,42,False,53,886
1943,42,False,54,887
1943,20,True,2,793
1943,20,False,3,791
1943,20,False,19,376
1943,20,False,13,888
1943,20,False,0,889
1943,43,True,55,239
1943,43,False,21,544
1943,43,False,56,798
1943,43,False,56,890
1943,43,False,28,450
1943,43,False,57,617
1943,43,False,58,536
1943,43,False,59,891
1943,43,False,60,462
1943,43,False,61,462
1943,43,False,23,695
1943,43,False,62,795
1943,43,False,2,465
1943,43,False,1,539
1943,43,False,15,538
1943,43,False,16,536
1943,43,False,18,536
1943,43,False,19,480
1943,43,False,19,453
1943,43,False,63,694
1943,40,True,0,892
1943,40,True,0,802
1943,40,False,64,546
1943,40,False,65,613
1943,40,False,65,697
1943,40,False,66,800
1943,40,False,67,893
1943,40,False,67,447
1943,40,False,68,797
1943,40,False,20,450
1943,40,False,69,465
1943,22,True,66,317
1943,22,True,66,317
1943,22,False,70,894
1943,22,False,70,895
1943,22,False,69,318
1943,22,False,69,551
1943,22,False,71,896
1943,22,False,71,897
1943,22,False,72,704
1943,22,False,72,898
1943,22,False,73,315
1943,22,False,73,698
1943,22,False,56,798
1943,22,False,56,899
1943,22,False,64,546
1943,22,False,64,547
1943,22,False,74,900
1943,22,False,74,806
1943,22,False,75,901
1943,22,False,75,902
1943,41,True,3,22
1943,41,False,76,903
1943,41,False,25,83
1943,41,False,12,810
1943,41,False,4,481
1943,41,False,2,151
1943,41,False,1,22
1943,41,False,19,197
1943,41,False,6,196
1943,41,False,0,83
1943,16,True,77,153
1943,16,True,77,154
1943,16,False,78,481
1943,16,False,79,22
1943,16,False,80,199
1943,16,False,80,154
1943,16,False,81,155
1943,16,False,81,154
1943,16,False,82,811
1943,16,False,82,154
1943,28,True,83,196
1943,28,False,84,481
1943,28,False,85,203
1943,28,False,85,154
1943,28,False,86,83
1943,29,True,87,83
1943,29,False,88,22
1943,29,False,89,123
1943,15,True,0,207
1943,15,True,0,208
1943,15,True,0,86
1943,15,False,21,261
1943,15,False,21,560
1943,15,False,21,86
1943,15,False,56,904
1943,15,False,56,905
1943,15,False,56,86
1943,15,False,58,324
1943,15,False,58,906
1943,15,False,58,86
1943,15,False,90,907
1943,15,False,90,814
1943,15,False,90,709
1943,15,False,90,86
1943,15,False,59,908
1943,15,False,59,909
1943,15,False,59,86
1943,15,False,3,84
1943,15,False,3,85
1943,15,False,3,86
1943,15,False,91,127
1943,15,False,91,910
1943,15,False,91,86
1943,15,False,2,623
1943,15,False,2,259
1943,15,False,2,86
1943,15,False,92,205
1943,15,False,92,636
1943,15,False,92,86
1943,15,False,13,325
1943,15,False,13,264
1943,15,False,13,86
1943,15,False,69,256
1943,15,False,69,257
1943,15,False,69,86
1943,34,True,24,715
1943,34,True,24,634
1943,34,True,24,911
1943,34,False,28,912
1943,34,False,28,913
1943,34,False,93,722
1943,34,False,58,914
1943,34,False,94,915
1943,34,False,23,820
1943,34,False,3,916
1943,34,False,3,917
1943,34,False,95,918
1943,34,False,96,919
1943,34,False,2,920
1943,34,False,2,921
1943,44,True,76,922
1943,44,False,66,317
1943,44,False,2,923
1943,44,False,19,924
1943,44,False,0,925
1943,37,True,10,926
1943,37,True,10,927
1943,37,False,96,928
1943,37,False,96,922
1943,37,False,92,929
1943,37,False,92,328
1943,37,False,6,930
1943,37,False,6,929
1943,37,False,97,931
1943,24,True,3,932
1943,24,True,3,933
1943,24,True,3,934
1943,24,True,3,644
1943,24,False,76,935
1943,24,False,76,922
1943,24,False,2,936
1943,24,False,2,821
1943,24,False,1,644
1943,24,False,1,933
1943,24,False,1,932
1943,24,False,19,937
1943,24,False,19,646
1944,0,True,0,938
1944,0,False,1,939
1944,0,False,2,338
1944,0,False,3,836
1944,0,False,4,575
1944,25,True,5,745
1944,25,False,6,940
1944,25,False,7,941
1944,25,False,1,580
1944,25,False,2,345
1944,1,True,6,942
1944,1,False,5,943
1944,1,False,2,944
1944,1,False,8,658
1944,1,False,3,582
1944,26,True,2,945
1944,26,False,6,842
1944,26,False,9,946
1944,26,False,6,947
1944,26,False,0,948
1944,35,True,6,949
1944,35,True,6,950
1944,35,False,10,760
1944,35,False,10,951
1944,35,False,11,952
1944,35,False,11,953
1944,35,False,11,954
1944,35,False,3,768
1944,35,False,3,955
1944,35,False,3,956
1944,35,False,12,957
1944,35,False,13,850
1944,36,True,14,958
1944,36,True,14,860
1944,36,True,14,861
1944,36,False,2,760
1944,36,False,2,959
1944,36,False,15,949
1944,36,False,15,771
1944,36,False,16,960
1944,36,False,16,961
1944,36,False,17,768
1944,36,False,17,962
1944,36,False,17,963
1944,32,True,6,683
1944,32,False,18,518
1944,32,False,18,964
1944,32,False,18,965
1944,32,False,1,46
1944,32,False,19,966
1944,32,False,10,48
1944,32,False,4,967
1944,32,False,3,517
1944,32,False,13,518
1944,32,False,7,968
1944,32,False,9,118
1944,33,True,14,280
1944,33,True,14,597
1944,33,False,2,595
1944,33,False,20,116
1944,33,False,21,969
1944,33,False,21,682
1944,33,False,22,777
1944,33,False,17,229
1944,12,True,1,298
1944,12,False,20,53
1944,12,False,4,79
1944,12,False,5,970
1944,12,False,6,971
1944,45,True,23,784
1944,45,False,24,815
1944,45,False,25,972
1944,45,False,26,973
1944,45,False,27,974
1944,38,True,28,872
1944,38,False,29,123
1944,38,False,30,22
1944,38,False,31,975
1944,38,False,32,533
1944,38,False,32,154
1944,38,False,33,976
1944,38,False,34,786
1944,20,True,18,889
1944,20,False,1,977
1944,20,False,10,978
1944,20,False,2,689
1944,20,False,2,979
1944,20,False,6,303
1944,43,True,6,450
1944,43,False,35,544
1944,43,False,35,980
1944,43,False,1,239
1944,43,False,36,453
1944,43,False,36,692
1944,43,False,37,462
1944,43,False,37,469
1944,43,False,2,536
1944,43,False,38,981
1944,43,False,39,614
1944,43,False,40,797
1944,43,False,41,465
1944,43,False,42,982
1944,43,False,43,615
1944,43,False,3,539
1944,43,False,44,617
1944,43,False,13,608
1944,43,False,45,983
1944,43,False,45,690
1944,43,False,45,984
1944,40,True,16,892
1944,40,False,46,450
1944,40,False,47,797
1944,40,False,14,546
1944,40,False,48,985
1944,40,False,48,983
1944,40,False,48,690
1944,40,False,49,465
1944,40,False,50,453
1944,40,False,51,986
1944,40,False,52,800
1944,40,False,17,539
1944,22,True,21,315
1944,22,True,21,698
1944,22,False,47,704
1944,22,False,47,385
1944,22,False,53,618
1944,22,False,53,619
1944,22,False,49,618
1944,22,False,49,551
1944,22,False,48,985
1944,22,False,48,691
1944,22,False,54,555
1944,22,False,54,243
1944,22,False,52,618
1944,22,False,52,551
1944,22,False,55,987
1944,22,False,55,808
1944,22,False,51,699
1944,22,False,51,316
1944,22,False,50,386
1944,22,False,50,386
1944,41,True,1,83
1944,41,False,2,196
1944,41,False,20,481
1944,41,False,4,22
1944,41,False,56,988
1944,41,False,3,22
1944,41,False,5,197
1944,41,False,57,481
1944,41,False,6,481
1944,41,False,0,83
1944,16,True,58,989
1944,16,True,58,154
1944,16,False,59,199
1944,16,False,59,154
1944,16,False,60,811
1944,16,False,60,154
1944,16,False,61,155
1944,16,False,61,154
1944,16,False,62,990
1944,16,False,62,154
1944,16,False,63,153
1944,16,False,63,154
1944,28,True,64,991
1944,28,True,64,154
1944,28,False,65,992
1944,28,False,65,154
1944,28,False,66,993
1944,28,False,66,154
1944,28,False,67,994
1944,28,False,67,154
1944,28,False,68,203
1944,28,False,68,154
1944,29,True,69,995
1944,29,True,69,254
1944,29,False,70,877
1944,29,False,70,154
1944,29,False,71,996
1944,29,False,71,154
1944,29,False,72,992
1944,29,False,72,154
1944,15,True,73,127
1944,15,True,73,997
1944,15,True,73,86
1944,15,False,38,907
1944,15,False,38,814
1944,15,False,38,709
1944,15,False,38,86
1944,15,False,40,324
1944,15,False,40,998
1944,15,False,40,86
1944,15,False,3,84
1944,15,False,3,85
1944,15,False,3,86
1944,15,False,13,623
1944,15,False,13,259
1944,15,False,13,86
1944,15,False,14,261
1944,15,False,14,560
1944,15,False,14,86
1944,15,False,74,205
1944,15,False,74,486
1944,15,False,74,86
1944,15,False,7,256
1944,15,False,7,257
1944,15,False,7,86
1944,15,False,48,904
1944,15,False,48,999
1944,15,False,48,86
1944,15,False,75,908
1944,15,False,75,1000
1944,15,False,75,86
1944,15,False,6,325
1944,15,False,6,264
1944,15,False,6,86
1944,15,False,16,207
1944,15,False,16,208
1944,15,False,16,86
1944,34,True,76,912
1944,34,False,18,1001
1944,34,False,18,1002
1944,34,False,77,918
1944,34,False,77,1003
1944,34,False,13,1004
1944,34,False,13,719
1944,34,False,9,715
1944,34,False,9,1005
1944,34,False,78,916
1944,34,False,78,1006
1944,44,True,4,1007
1944,44,False,79,1008
1944,44,False,80,1009
1944,44,False,5,1010
1944,44,False,5,1011
1944,44,False,81,1012
1944,37,True,82,269
1944,37,False,18,330
1944,37,False,56,1013
1944,37,False,13,835
1944,37,False,9,1014
1944,24,True,1,572
1944,24,True,1,1015
1944,24,True,1,824
1944,24,False,83,739
1944,24,False,5,1010
1944,24,False,5,1011
1944,24,False,5,1016
1944,24,False,5,638
1944,24,False,6,1017
1944,24,False,0,1018
1945,0,True,0,1019
1945,0,False,1,405
1945,0,False,0,1020
1945,0,False,2,742
1945,0,False,3,1021
1945,25,True,0,1020
1945,25,False,4,1022
1945,25,False,5,580
1945,25,False,6,1023
1945,25,False,7,837
1945,1,True,1,944
1945,1,False,7,219
1945,1,False,5,220
1945,1,False,8,582
1945,1,False,9,412
1945,26,True,2,1024
1945,26,False,7,942
1945,26,False,1,1025
1945,26,False,10,1026
1945,26,False,8,843
1945,35,True,1,768
1945,35,True,1,1027
1945,35,True,1,1028
1945,35,False,11,858
1945,35,False,11,1029
1945,35,False,12,1030
1945,35,False,13,1031
1945,35,False,6,1032
1945,35,False,6,1033
1945,35,False,14,760
1945,35,False,14,761
1945,35,False,7,1034
1945,35,False,15,952
1945,35,False,15,953
1945,35,False,15,1035
1945,36,True,3,1036
1945,36,False,16,958
1945,36,False,16,860
1945,36,False,16,861
1945,36,False,17,858
1945,36,False,17,1037
1945,36,False,18,1038
1945,36,False,19,768
1945,36,False,19,1039
1945,36,False,19,1040
1945,36,False,20,760
1945,36,False,20,1041
1945,36,False,21,1042
1945,32,True,6,1043
1945,32,False,9,48
1945,32,False,10,684
1945,32,False,1,517
1945,32,False,0,1044
1945,32,False,22,1045
1945,32,False,7,864
1945,32,False,7,117
1945,32,False,23,1046
1945,32,False,23,677
1945,32,False,24,118
1945,32,False,25,229
1945,33,True,3,526
1945,33,False,17,1047
1945,33,False,26,116
1945,33,False,19,8
1945,33,False,20,595
1945,33,False,27,229
1945,12,True,0,437
1945,12,False,9,648
1945,12,False,6,1048
1945,12,False,22,686
1945,12,False,3,971
1945,45,True,28,872
1945,45,False,29,887
1945,38,True,30,1049
1945,38,False,31,975
1945,38,False,32,123
1945,20,True,3,303
1945,20,False,0,1050
1945,20,False,33,977
1945,20,False,2,1051
1945,20,False,7,600
1945,20,False,7,601
1945,43,True,7,239
1945,43,False,11,453
1945,43,False,11,796
1945,43,False,12,239
1945,43,False,34,617
1945,43,False,13,615
1945,43,False,35,1052
1945,43,False,9,695
1945,43,False,36,797
1945,43,False,36,462
1945,43,False,37,1053
1945,43,False,37,1054
1945,43,False,38,702
1945,43,False,39,1055
1945,43,False,19,539
1945,43,False,2,981
1945,43,False,2,469
1945,43,False,21,1056
1945,43,False,40,1057
1945,43,False,41,1058
1945,43,False,42,1053
1945,43,False,43,1054
1945,43,False,3,450
1945,43,False,44,695
1945,40,True,17,453
1945,40,True,17,1059
1945,40,False,45,797
1945,40,False,46,469
1945,40,False,47,892
1945,40,False,48,450
1945,40,False,49,1060
1945,40,False,49,1061
1945,40,False,20,800
1945,40,False,50,795
1945,40,False,27,697
1945,40,False,51,1052
1945,40,False,52,1062
1945,40,False,52,1063
1945,40,False,53,1064
1945,40,False,54,447
1945,40,False,55,892
1945,40,False,55,1065
1945,22,True,0,1066
1945,22,True,0,390
1945,22,False,46,555
1945,22,False,46,385
1945,22,False,56,704
1945,22,False,56,898
1945,22,False,57,1067
1945,22,False,57,698
1945,22,False,17,318
1945,22,False,17,479
1945,22,False,55,618
1945,22,False,55,1068
1945,22,False,52,901
1945,22,False,52,1069
1945,22,False,45,1070
1945,22,False,45,691
1945,22,False,50,1071
1945,22,False,50,1072
1945,22,False,47,1073
1945,22,False,47,1068
1945,22,False,54,1074
1945,22,False,54,895
1945,22,False,27,1075
1945,22,False,27,1075
1945,46,True,0,196
1945,46,False,9,196
1945,46,False,1,22
1945,46,False,7,482
1945,46,False,3,481
1945,16,True,58,1076
1945,16,True,58,154
1945,16,False,59,811
1945,16,False,59,154
1945,16,False,60,1077
1945,16,False,61,199
1945,16,False,61,154
1945,16,False,62,153
1945,16,False,62,154
1945,16,False,63,1078
1945,16,False,63,154
1945,16,False,64,83
1945,28,True,65,1079
1945,28,True,65,154
1945,28,False,66,993
1945,28,False,66,154
1945,28,False,67,992
1945,28,False,67,154
1945,28,False,68,203
1945,28,False,68,154
1945,28,False,69,994
1945,28,False,69,154
1945,29,True,70,992
1945,29,True,70,154
1945,29,False,71,1080
1945,29,False,71,154
1945,29,False,72,1081
1945,29,False,72,1082
1945,29,False,72,1083
1945,15,True,3,325
1945,15,True,3,264
1945,15,True,3,86
1945,15,False,45,324
1945,15,False,45,998
1945,15,False,45,86
1945,15,False,13,623
1945,15,False,13,259
1945,15,False,13,86
1945,15,False,17,256
1945,15,False,17,257
1945,15,False,17,86
1945,15,False,9,205
1945,15,False,9,486
1945,15,False,9,86
1945,15,False,73,261
1945,15,False,73,560
1945,15,False,73,86
1945,15,False,47,207
1945,15,False,47,208
1945,15,False,47,86
1945,15,False,38,907
1945,15,False,38,814
1945,15,False,38,709
1945,15,False,38,86
1945,15,False,19,84
1945,15,False,19,85
1945,15,False,19,86
1945,15,False,74,127
1945,15,False,74,997
1945,15,False,74,86
1945,15,False,43,908
1945,15,False,43,1084
1945,15,False,43,86
1945,34,True,23,916
1945,34,True,23,1085
1945,34,True,23,917
1945,34,False,12,1086
1945,34,False,12,1087
1945,34,False,75,918
1945,34,False,75,1003
1945,34,False,76,1088
1945,34,False,76,1089
1945,34,False,76,1090
1945,34,False,76,1091
1945,34,False,7,1092
1945,34,False,77,715
1945,34,False,77,1005
1945,34,False,3,912
1945,44,True,0,437
1945,44,False,78,1093
1945,44,False,78,1094
1945,44,False,22,1095
1945,44,False,79,1096
1945,44,False,79,1097
1945,44,False,80,1098
1945,44,False,80,1099
1945,37,True,3,642
1945,37,False,81,729
1945,37,False,82,729
1945,37,False,83,831
1945,37,False,83,1100
1945,37,False,84,1101
1945,24,True,0,929
1945,24,True,0,1102
1945,24,False,9,648
1945,24,False,9,1103
1945,24,False,1,1104
1945,24,False,1,649
1945,24,False,1,333
1945,24,False,6,1105
1945,24,False,6,162
1945,24,False,6,1106
1945,24,False,27,1107
1945,24,False,27,1108
1946,0,True,0,1109
1946,0,False,1,1019
1946,0,False,2,1110
1946,0,False,3,1111
1946,0,False,4,1112
1946,25,True,5,1113
1946,25,False,6,1114
1946,25,False,7,1115
